pair_key,source_video,emotion,label_source,annotator,AU101,AU143,AU145,AU109,AU110,AU12,AU116,AU118,AU25,AU26,AU27,AD19,AD33,AD35,AD37,AD137,EAD101,EAD102,EAD103,EAD104,EAD105
tiktok_playlist_nareski/LrM6nuCVIhM_000098/LrM6nuCVIhM_000098_t0_000054.jpg,LrM6nuCVIhM_000098,relaxed,auto_model,,0,,,,,0,0,0,0,0,0,0,,,,,,,,,0
tiktok_playlist_nareski/LrM6nuCVIhM_000098/LrM6nuCVIhM_000098_t0_000090.jpg,LrM6nuCVIhM_000098,relaxed,auto_model,,0,,,,,0,0,0,0,0,0,0,,,,,,,,,0
tiktok_playlist_nareski/5F6ULZBf0g8_000630/5F6ULZBf0g8_000630_t0_000064.jpg,5F6ULZBf0g8_000630,neutral,auto_model,,0,,,,,0,0,0,0,0,0,0,,,,,,,,,0
tiktok_playlist_nareski/5F6ULZBf0g8_000630/5F6ULZBf0g8_000630_t0_000224.jpg,5F6ULZBf0g8_000630,neutral,auto_model,,0,,,,,0,0,0,0,0,0,0,,,,,,,,,0
tiktok_playlist_nareski/5F6ULZBf0g8_000630/5F6ULZBf0g8_000630_t0_000288.jpg,5F6ULZBf0g8_000630,neutral,auto_model,,0,,,,,0,0,0,0,0,0,0,,,,,,,,,0
tiktok_playlist_nareski/5F6ULZBf0g8_000735/5F6ULZBf0g8_000735_t0_000448.jpg,5F6ULZBf0g8_000735,sad,auto_model,,0,,,,,0,0,0,0,0,0,0,,,,,,,,,0
tiktok_playlist_nareski/5F6ULZBf0g8_000735/5F6ULZBf0g8_000735_t0_000144.jpg,5F6ULZBf0g8_000735,sad,auto_model,,0,,,,,0,0,0,0,0,0,0,,,,,,,,,0
tiktok_playlist_nareski/5F6ULZBf0g8_000735/5F6ULZBf0g8_000735_t0_000176.jpg,5F6ULZBf0g8_000735,sad,auto_model,,0,,,,,0,0,0,0,0,0,0,,,,,,,,,0
DOGS/dog_20288556/dog_20288556_t0_000720.jpg,dog_20288556,relaxed,auto_model,,0,,,,,0,0,0,0,0,0,0,,,,,,,,,0
DOGS/dog_20288556/dog_20288556_t0_000480.jpg,dog_20288556,neutral,auto_model,,0,,,,,0,0,0,0,0,0,0,,,,,,,,,0
DOGS/dog_20288556/dog_20288556_t0_000180.jpg,dog_20288556,relaxed,auto_model,,0,,,,,0,0,0,0,0,0,0,,,,,,,,,0
neutral/dogmood_6925490840777297158/dogmood_6925490840777297158_t0_000240.jpg,dogmood_6925490840777297158,relaxed,auto_model,,0,,,,,0,0,0,0,0,0,0,,,,,,,,,0
neutral/dogmood_6925490840777297158/dogmood_6925490840777297158_t0_000152.jpg,dogmood_6925490840777297158,sad,auto_model,,0,,,,,0,0,0,0,0,0,0,,,,,,,,,0
neutral/dogmood_6925490840777297158/dogmood_6925490840777297158_t0_000192.jpg,dogmood_6925490840777297158,neutral,auto_model,,0,,,,,0,0,0,0,0,0,0,,,,,,,,,0
neutral/youtube_cute dog face closeup_7raLcSJ_C2M/youtube_cute dog face closeup_7raLcSJ_C2M_t2_000048.jpg,youtube_cute dog face closeup_7raLcSJ_C2M,relaxed,auto_model,,0,,,,,0,0,0,0,0,0,0,,,,,,,,,0
neutral/youtube_cute dog face closeup_7raLcSJ_C2M/youtube_cute dog face closeup_7raLcSJ_C2M_t1_000048.jpg,youtube_cute dog face closeup_7raLcSJ_C2M,sad,auto_model,,0,,,,,0,0,0,0,0,0,0,,,,,,,,,0
neutral/youtube_cute dog face closeup_7raLcSJ_C2M/youtube_cute dog face closeup_7raLcSJ_C2M_t1_000006.jpg,youtube_cute dog face closeup_7raLcSJ_C2M,relaxed,auto_model,,0,,,,,0,0,0,0,0,0,0,,,,,,,,,0
relaxed/youtube_dog emotions compilation_tOC9a7LqaaI/youtube_dog emotions compilation_tOC9a7LqaaI_t0_000495.jpg,youtube_dog emotions compilation_tOC9a7LqaaI,relaxed,auto_model,,0,,,,,0,0,0,0,0,0,0,,,,,,,,,0
relaxed/youtube_dog emotions compilation_tOC9a7LqaaI/youtube_dog emotions compilation_tOC9a7LqaaI_t0_000561.jpg,youtube_dog emotions compilation_tOC9a7LqaaI,relaxed,auto_model,,0,,,,,0,0,0,0,0,0,0,,,,,,,,,0
relaxed/youtube_dog emotions compilation_tOC9a7LqaaI/youtube_dog emotions compilation_tOC9a7LqaaI_t0_000462.jpg,youtube_dog emotions compilation_tOC9a7LqaaI,relaxed,auto_model,,0,,,,,0,0,0,0,0,0,0,,,,,,,,,0
tiktok_playlist_nareski/OEwpV3mQW5w_000153/OEwpV3mQW5w_000153_t1_000198.jpg,OEwpV3mQW5w_000153,relaxed,auto_model,,0,,,,,0,0,0,1,1,0,0,,,,,,,,,0
tiktok_playlist_nareski/OEwpV3mQW5w_000153/OEwpV3mQW5w_000153_t0_000228.jpg,OEwpV3mQW5w_000153,relaxed,auto_model,,1,,,,,0,1,0,0,1,0,0,,,,,,,,,1
tiktok_playlist_nareski/OEwpV3mQW5w_000153/OEwpV3mQW5w_000153_t0_000192.jpg,OEwpV3mQW5w_000153,relaxed,auto_model,,1,,,,,0,0,0,0,0,0,0,,,,,,,,,0
tiktok_playlist_nareski/iawKNAvM0VM_001210/iawKNAvM0VM_001210_t0_000042.jpg,iawKNAvM0VM_001210,relaxed,auto_model,,0,,,,,0,0,0,0,0,0,0,,,,,,,,,0
tiktok_playlist_nareski/iawKNAvM0VM_001210/iawKNAvM0VM_001210_t0_000000.jpg,iawKNAvM0VM_001210,relaxed,auto_model,,0,,,,,0,0,0,0,0,0,0,,,,,,,,,0
tiktok_playlist_nareski/iawKNAvM0VM_001210/iawKNAvM0VM_001210_t1_000056.jpg,iawKNAvM0VM_001210,neutral,auto_model,,0,,,,,0,0,0,0,0,0,0,,,,,,,,,0
tiktok_playlist_nareski/pzpCfz5p7HE_000295/pzpCfz5p7HE_000295_t0_000045.jpg,pzpCfz5p7HE_000295,neutral,auto_model,,0,,,,,0,0,0,0,0,0,0,,,,,,,,,0
tiktok_playlist_nareski/pzpCfz5p7HE_000295/pzpCfz5p7HE_000295_t0_000080.jpg,pzpCfz5p7HE_000295,relaxed,auto_model,,0,,,,,0,0,0,0,0,0,0,,,,,,,,,0
tiktok_playlist_nareski/pzpCfz5p7HE_000295/pzpCfz5p7HE_000295_t0_000130.jpg,pzpCfz5p7HE_000295,relaxed,auto_model,,0,,,,,0,0,0,0,0,0,0,,,,,,,,,0
tiktok_playlist_nareski/7D3ijBrRm2M_000090/7D3ijBrRm2M_000090_t3_000840.jpg,7D3ijBrRm2M_000090,relaxed,auto_model,,0,,,,,0,0,0,0,0,0,0,,,,,,,,,0
tiktok_playlist_nareski/7D3ijBrRm2M_000090/7D3ijBrRm2M_000090_t3_000798.jpg,7D3ijBrRm2M_000090,neutral,auto_model,,0,,,,,0,0,0,0,0,0,0,,,,,,,,,0
tiktok_playlist_nareski/7D3ijBrRm2M_000090/7D3ijBrRm2M_000090_t3_000819.jpg,7D3ijBrRm2M_000090,relaxed,auto_model,,0,,,,,0,0,0,0,0,0,1,,,,,,,,,0
tiktok_playlist_nareski/13F3FFpKs5s_000412/13F3FFpKs5s_000412_t0_000344.jpg,13F3FFpKs5s_000412,relaxed,auto_model,,0,,,,,0,0,0,0,0,0,0,,,,,,,,,0
tiktok_playlist_nareski/13F3FFpKs5s_000412/13F3FFpKs5s_000412_t0_000264.jpg,13F3FFpKs5s_000412,neutral,auto_model,,1,,,,,0,0,0,0,0,0,0,,,,,,,,,0
tiktok_playlist_nareski/13F3FFpKs5s_000412/13F3FFpKs5s_000412_t0_000160.jpg,13F3FFpKs5s_000412,fearful,auto_model,,0,,,,,0,0,0,0,0,0,0,,,,,,,,,0
tiktok_playlist_nareski/D0ZJr8cAUHg_000183/D0ZJr8cAUHg_000183_t1_000828.jpg,D0ZJr8cAUHg_000183,neutral,auto_model,,0,,,,,0,0,0,0,0,0,0,,,,,,,,,0
tiktok_playlist_nareski/D0ZJr8cAUHg_000183/D0ZJr8cAUHg_000183_t1_000774.jpg,D0ZJr8cAUHg_000183,neutral,auto_model,,0,,,,,0,0,0,0,0,0,0,,,,,,,,,0
tiktok_playlist_nareski/D0ZJr8cAUHg_000183/D0ZJr8cAUHg_000183_t1_000738.jpg,D0ZJr8cAUHg_000183,relaxed,auto_model,,0,,,,,0,0,0,0,0,0,0,,,,,,,,,0
tiktok_playlist_nareski/cLDrSXhhPO8_001177/cLDrSXhhPO8_001177_t0_000144.jpg,cLDrSXhhPO8_001177,relaxed,auto_model,,0,,,,,0,0,0,0,0,0,0,,,,,,,,,0
tiktok_playlist_nareski/cLDrSXhhPO8_001177/cLDrSXhhPO8_001177_t0_000174.jpg,cLDrSXhhPO8_001177,relaxed,auto_model,,0,,,,,0,0,0,0,0,0,0,,,,,,,,,0
tiktok_playlist_nareski/cLDrSXhhPO8_001177/cLDrSXhhPO8_001177_t0_000060.jpg,cLDrSXhhPO8_001177,neutral,auto_model,,0,,,,,0,0,0,0,0,0,0,,,,,,,,,0
neutral/doglife_7158445211897662726/doglife_7158445211897662726_t0_000360.jpg,doglife_7158445211897662726,relaxed,auto_model,,0,,,,,0,0,0,0,0,0,0,,,,,,,,,0
neutral/doglife_7158445211897662726/doglife_7158445211897662726_t0_000390.jpg,doglife_7158445211897662726,relaxed,auto_model,,0,,,,,0,0,0,0,0,0,0,,,,,,,,,0
DOGS/pixabay_111923/pixabay_111923_t0_000176.jpg,pixabay_111923,sad,auto_model,,0,,,,,0,0,0,0,0,0,0,,,,,,,,,0
DOGS/pixabay_111923/pixabay_111923_t0_000144.jpg,pixabay_111923,sad,auto_model,,0,,,,,0,0,0,0,0,0,0,,,,,,,,,0
DOGS/dog_6816883/dog_6816883_t0_000189.jpg,dog_6816883,neutral,auto_model,,0,,,,,0,0,0,0,0,0,0,,,,,,,,,0
DOGS/dog_6816883/dog_6816883_t0_000245.jpg,dog_6816883,relaxed,auto_model,,0,,,,,0,0,0,0,0,0,0,,,,,,,,,0
DOGS/dog_7682704/dog_7682704_t0_000025.jpg,dog_7682704,submission,human_verified,masha,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DOGS/dog_7682704/dog_7682704_t0_000056.jpg,dog_7682704,relaxed,auto_model,,1,,,,,0,0,0,0,0,0,0,,,,,,,,,0
DOGS/dog_26585169/dog_26585169_t0_000033.jpg,dog_26585169,neutral,auto_model,,0,,,,,0,0,0,0,0,0,0,,,,,,,,,0
DOGS/dog_26585169/dog_26585169_t0_000374.jpg,dog_26585169,relaxed,auto_model,,0,,,,,0,0,0,0,0,0,0,,,,,,,,,0
DOGS/dog_5226997/dog_5226997_t0_000252.jpg,dog_5226997,neutral,auto_model,,0,,,,,0,0,0,0,0,0,0,,,,,,,,,0
DOGS/dog_5226997/dog_5226997_t0_000315.jpg,dog_5226997,neutral,auto_model,,0,,,,,0,0,0,0,0,0,0,,,,,,,,,0
DOGS/dog_10894050/dog_10894050_t0_000240.jpg,dog_10894050,neutral,auto_model,,0,,,,,0,0,0,0,0,0,0,,,,,,,,,0
DOGS/dog_10894050/dog_10894050_t0_000168.jpg,dog_10894050,relaxed,auto_model,,0,,,,,0,0,0,0,0,0,0,,,,,,,,,0
DOGS/dog_8626912/dog_8626912_t0_000000.jpg,dog_8626912,relaxed,auto_model,,0,,,,,0,0,0,0,0,0,0,,,,,,,,,0
DOGS/dog_8626912/dog_8626912_t0_000024.jpg,dog_8626912,relaxed,auto_model,,0,,,,,0,0,0,0,0,0,0,,,,,,,,,0
DOGS/pixabay_25226/pixabay_25226_t0_000175.jpg,pixabay_25226,relaxed,auto_model,,0,,,,,0,0,0,0,0,0,0,,,,,,,,,0
DOGS/pixabay_25226/pixabay_25226_t0_000203.jpg,pixabay_25226,neutral,auto_model,,0,,,,,0,0,0,0,0,0,0,,,,,,,,,0
DOGS/mixkit-50672__a-young-brown-pitbull-canine-catches-a-teddy-bear-with-its-muzzle/mixkit-50672__a-young-brown-pitbull-canine-catches-a-teddy-bear-with-its-muzzle_t0_000000.jpg,mixkit-50672__a-young-brown-pitbull-canine-catches-a-teddy-bear-with-its-muzzle,neutral,human_verified,danek,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DOGS/mixkit-50672__a-young-brown-pitbull-canine-catches-a-teddy-bear-with-its-muzzle/mixkit-50672__a-young-brown-pitbull-canine-catches-a-teddy-bear-with-its-muzzle_t0_000028.jpg,mixkit-50672__a-young-brown-pitbull-canine-catches-a-teddy-bear-with-its-muzzle,relaxed,auto_model,,0,,,,,0,0,0,0,0,0,0,,,,,,,,,0
DOGS/mixkit-45867__young-happy-corgi-getting-pats-from-its-owner-at-the/mixkit-45867__young-happy-corgi-getting-pats-from-its-owner-at-the_t0_000180.jpg,mixkit-45867__young-happy-corgi-getting-pats-from-its-owner-at-the,relaxed,auto_model,,0,,,,,0,0,0,0,0,0,0,,,,,,,,,0
DOGS/mixkit-45867__young-happy-corgi-getting-pats-from-its-owner-at-the/mixkit-45867__young-happy-corgi-getting-pats-from-its-owner-at-the_t0_000246.jpg,mixkit-45867__young-happy-corgi-getting-pats-from-its-owner-at-the,neutral,auto_model,,0,,,,,0,0,0,0,0,0,0,,,,,,,,,0
sad/dogfacecloseup_7548112122685738295/dogfacecloseup_7548112122685738295_t0_000078.jpg,dogfacecloseup_7548112122685738295,neutral,auto_model,,0,,,,,0,0,0,0,0,0,0,,,,,,,,,0
sad/dogfacecloseup_7548112122685738295/dogfacecloseup_7548112122685738295_t0_000000.jpg,dogfacecloseup_7548112122685738295,relaxed,auto_model,,0,,,,,0,0,0,0,0,0,0,,,,,,,,,0
relaxed/dogsadeyes_7616113962601729301/dogsadeyes_7616113962601729301_t0_000024.jpg,dogsadeyes_7616113962601729301,relaxed,auto_model,,0,,,,,0,0,0,0,0,0,0,,,,,,,,,0
relaxed/dogsadeyes_7616113962601729301/dogsadeyes_7616113962601729301_t0_000136.jpg,dogsadeyes_7616113962601729301,relaxed,auto_model,,0,,,,,0,0,0,0,0,0,0,,,,,,,,,0
relaxed/dogtailwag_7674110861933301006/dogtailwag_7674110861933301006_t0_000000.jpg,dogtailwag_7674110861933301006,neutral,auto_model,,0,,,,,0,0,0,0,0,0,0,,,,,,,,,0
relaxed/dogtailwag_7674110861933301006/dogtailwag_7674110861933301006_t0_000250.jpg,dogtailwag_7674110861933301006,sad,auto_model,,0,,,,,0,0,0,0,0,0,0,,,,,,,,,0
stock/magnific-479072/magnific-479072_t0_000170.jpg,magnific-479072,relaxed,auto_model,,1,,,,,0,0,0,0,0,0,0,,,,,,,,,0
stock/magnific-479072/magnific-479072_t0_000120.jpg,magnific-479072,relaxed,auto_model,,0,,,,,0,0,0,0,0,0,0,,,,,,,,,0
neutral/youtube_dog facial expression closeup_6XxyPnwTirk/youtube_dog facial expression closeup_6XxyPnwTirk_t0_000126.jpg,youtube_dog facial expression closeup_6XxyPnwTirk,neutral,auto_model,,0,,,,,0,0,1,1,0,0,1,,,,,,,,,0
neutral/youtube_dog facial expression closeup_6XxyPnwTirk/youtube_dog facial expression closeup_6XxyPnwTirk_t0_000280.jpg,youtube_dog facial expression closeup_6XxyPnwTirk,relaxed,auto_model,,0,,,,,0,0,0,0,0,0,0,,,,,,,,,0
relaxed/youtube_dog wagging tail happy_pDC0676twI8/youtube_dog wagging tail happy_pDC0676twI8_t0_000090.jpg,youtube_dog wagging tail happy_pDC0676twI8,relaxed,auto_model,,0,,,,,0,0,0,0,0,0,0,,,,,,,,,0
relaxed/youtube_dog wagging tail happy_pDC0676twI8/youtube_dog wagging tail happy_pDC0676twI8_t0_000024.jpg,youtube_dog wagging tail happy_pDC0676twI8,relaxed,auto_model,,0,,,,,0,0,0,0,0,0,0,,,,,,,,,0
neutral/youtube_happy dog smiling_pHkBx391XVI/youtube_happy dog smiling_pHkBx391XVI_t1_000120.jpg,youtube_happy dog smiling_pHkBx391XVI,relaxed,auto_model,,0,,,,,0,0,0,0,0,0,0,,,,,,,,,0
neutral/youtube_happy dog smiling_pHkBx391XVI/youtube_happy dog smiling_pHkBx391XVI_t1_000176.jpg,youtube_happy dog smiling_pHkBx391XVI,relaxed,auto_model,,0,,,,,0,0,0,0,0,0,0,,,,,,,,,0
tiktok_playlist_nareski/iawKNAvM0VM_000123/iawKNAvM0VM_000123_t3_000370.jpg,iawKNAvM0VM_000123,relaxed,auto_model,,0,,,,,0,0,0,0,0,0,0,,,,,,,,,0
tiktok_playlist_nareski/iawKNAvM0VM_000123/iawKNAvM0VM_000123_t3_000330.jpg,iawKNAvM0VM_000123,relaxed,auto_model,,0,,,,,0,0,0,0,0,0,0,,,,,,,,,0
tiktok_playlist_nareski/QxxjvrePboA_000269/QxxjvrePboA_000269_t2_000224.jpg,QxxjvrePboA_000269,relaxed,auto_model,,0,,,,,0,0,0,0,0,0,0,,,,,,,,,0
tiktok_playlist_nareski/QxxjvrePboA_000269/QxxjvrePboA_000269_t2_000304.jpg,QxxjvrePboA_000269,relaxed,auto_model,,0,,,,,0,0,0,0,0,0,0,,,,,,,,,0
tiktok_playlist_nareski/jeuzkkFI_bs_000209/jeuzkkFI_bs_000209_t0_000168.jpg,jeuzkkFI_bs_000209,neutral,auto_model,,0,,,,,0,0,0,0,0,0,0,,,,,,,,,0
tiktok_playlist_nareski/jeuzkkFI_bs_000209/jeuzkkFI_bs_000209_t0_000234.jpg,jeuzkkFI_bs_000209,neutral,auto_model,,0,,,,,0,0,0,0,0,0,0,,,,,,,,,0
tiktok_playlist_nareski/iawKNAvM0VM_001359/iawKNAvM0VM_001359_t3_000513.jpg,iawKNAvM0VM_001359,relaxed,auto_model,,0,,,,,0,0,0,0,0,0,0,,,,,,,,,0
tiktok_playlist_nareski/iawKNAvM0VM_001359/iawKNAvM0VM_001359_t3_000551.jpg,iawKNAvM0VM_001359,relaxed,auto_model,,0,,,,,0,0,0,0,0,0,0,,,,,,,,,0
tiktok_playlist_nareski/LkK37dcb04o_000036/LkK37dcb04o_000036_t0_000035.jpg,LkK37dcb04o_000036,relaxed,auto_model,,0,,,,,0,0,0,0,0,0,0,,,,,,,,,0
tiktok_playlist_nareski/LkK37dcb04o_000036/LkK37dcb04o_000036_t0_000000.jpg,LkK37dcb04o_000036,relaxed,auto_model,,0,,,,,0,0,0,0,0,0,0,,,,,,,,,0
tiktok_playlist_nareski/0Q5OkoMxmMk_000206/0Q5OkoMxmMk_000206_t0_000102.jpg,0Q5OkoMxmMk_000206,neutral,auto_model,,0,,,,,0,0,0,0,0,0,0,,,,,,,,,0
tiktok_playlist_nareski/0Q5OkoMxmMk_000206/0Q5OkoMxmMk_000206_t0_000119.jpg,0Q5OkoMxmMk_000206,sad,auto_model,,0,,,,,0,0,0,0,0,0,0,,,,,,,,,0
tiktok_playlist_nareski/D0ZJr8cAUHg_000404/D0ZJr8cAUHg_000404_t1_000380.jpg,D0ZJr8cAUHg_000404,neutral,auto_model,,0,,,,,0,0,0,0,0,0,0,,,,,,,,,0
tiktok_playlist_nareski/D0ZJr8cAUHg_000404/D0ZJr8cAUHg_000404_t1_000320.jpg,D0ZJr8cAUHg_000404,relaxed,auto_model,,0,,,,,0,0,0,0,0,0,0,,,,,,,,,0
DOGS/mixkit-1500__a-man-walking-with-his-dog-in-a-forest/mixkit-1500__a-man-walking-with-his-dog-in-a-forest_t0_000152.jpg,mixkit-1500__a-man-walking-with-his-dog-in-a-forest,relaxed,auto_model,,0,,,,,0,0,0,0,0,0,0,,,,,,,,,0
DOGS/mixkit-1500__a-man-walking-with-his-dog-in-a-forest/mixkit-1500__a-man-walking-with-his-dog-in-a-forest_t0_000176.jpg,mixkit-1500__a-man-walking-with-his-dog-in-a-forest,relaxed,auto_model,,0,,,,,0,0,0,0,0,0,0,,,,,,,,,0
DOGS/dog_9314158/dog_9314158_t0_000050.jpg,dog_9314158,relaxed,human_verified,danek,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DOGS/dog_9314158/dog_9314158_t0_000060.jpg,dog_9314158,relaxed,auto_model,,0,,,,,0,0,0,0,0,0,0,,,,,,,,,0
DOGS/segment_long_9006741_163/segment_long_9006741_163_t0_000441.jpg,segment_long_9006741_163,neutral,auto_model,,0,,,,,0,0,0,0,0,0,0,,,,,,,,,0
DOGS/segment_long_9006741_163/segment_long_9006741_163_t0_000406.jpg,segment_long_9006741_163,surprise,human_verified,masha,1,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0
neutral/anxiousdog_7655718760334036255/anxiousdog_7655718760334036255_t0_000297.jpg,anxiousdog_7655718760334036255,relaxed,auto_model,,0,,,,,0,0,0,0,0,0,0,,,,,,,,,0
neutral/anxiousdog_7655718760334036255/anxiousdog_7655718760334036255_t0_000027.jpg,anxiousdog_7655718760334036255,relaxed,auto_model,,0,,,,,0,0,0,0,0,0,0,,,,,,,,,0
DOGS/dog_36524865/dog_36524865_t0_000198.jpg,dog_36524865,relaxed,auto_model,,0,,,,,0,0,0,0,0,0,0,,,,,,,,,0
DOGS/dog_36524865/dog_36524865_t0_000234.jpg,dog_36524865,sad,auto_model,,0,,,,,0,0,0,0,0,0,0,,,,,,,,,0
stock/magnific-2808190/magnific-2808190_t1_000500.jpg,magnific-2808190,neutral,auto_model,,0,,,,,0,0,0,0,0,0,0,,,,,,,,,0
stock/magnific-2808190/magnific-2808190_t0_000020.jpg,magnific-2808190,sad,auto_model,,0,,,,,0,0,0,0,0,0,0,,,,,,,,,0
stock/magnific-171829/magnific-171829_t0_000000.jpg,magnific-171829,neutral,auto_model,,0,,,,,0,0,0,0,0,0,0,,,,,,,,,0
stock/magnific-171829/magnific-171829_t0_000072.jpg,magnific-171829,neutral,auto_model,,0,,,,,0,0,0,0,0,0,0,,,,,,,,,0
tiktok_playlist_nareski/iawKNAvM0VM_000553/iawKNAvM0VM_000553_t2_000330.jpg,iawKNAvM0VM_000553,relaxed,auto_model,,0,,,,,0,0,0,0,0,0,0,,,,,,,,,0
tiktok_playlist_nareski/iawKNAvM0VM_000553/iawKNAvM0VM_000553_t2_000300.jpg,iawKNAvM0VM_000553,sad,auto_model,,0,,,,,0,0,0,0,0,0,0,,,,,,,,,0
tiktok_playlist_nareski/7vMLhRtWJNs_000270/7vMLhRtWJNs_000270_t0_000441.jpg,7vMLhRtWJNs_000270,neutral,auto_model,,0,,,,,0,0,0,0,0,0,0,,,,,,,,,0
tiktok_playlist_nareski/7vMLhRtWJNs_000270/7vMLhRtWJNs_000270_t0_000462.jpg,7vMLhRtWJNs_000270,neutral,auto_model,,0,,,,,0,0,0,0,0,0,0,,,,,,,,,0
tiktok_playlist_nareski/cLDrSXhhPO8_000970/cLDrSXhhPO8_000970_t0_000000.jpg,cLDrSXhhPO8_000970,relaxed,auto_model,,0,,,,,0,0,0,0,0,0,0,,,,,,,,,0
tiktok_playlist_nareski/cLDrSXhhPO8_000970/cLDrSXhhPO8_000970_t0_000036.jpg,cLDrSXhhPO8_000970,relaxed,auto_model,,0,,,,,0,0,0,0,0,0,0,,,,,,,,,0
tiktok_playlist_nareski/cLDrSXhhPO8_001305/cLDrSXhhPO8_001305_t1_000096.jpg,cLDrSXhhPO8_001305,relaxed,auto_model,,0,,,,,0,0,0,0,0,0,0,,,,,,,,,0
tiktok_playlist_nareski/cLDrSXhhPO8_001305/cLDrSXhhPO8_001305_t1_000042.jpg,cLDrSXhhPO8_001305,relaxed,auto_model,,0,,,,,0,0,0,0,0,0,0,,,,,,,,,0
tiktok_playlist_nareski/1lmeeWDvv4o_000209/1lmeeWDvv4o_000209_t1_000210.jpg,1lmeeWDvv4o_000209,relaxed,auto_model,,0,,,,,0,0,0,0,0,0,0,,,,,,,,,0
tiktok_playlist_nareski/1lmeeWDvv4o_000209/1lmeeWDvv4o_000209_t1_000240.jpg,1lmeeWDvv4o_000209,relaxed,auto_model,,0,,,,,0,0,0,0,0,0,0,,,,,,,,,0
tiktok_playlist_nareski/cLDrSXhhPO8_001431/cLDrSXhhPO8_001431_t3_000222.jpg,cLDrSXhhPO8_001431,neutral,auto_model,,0,,,,,0,0,0,0,0,0,0,,,,,,,,,0
tiktok_playlist_nareski/cLDrSXhhPO8_001431/cLDrSXhhPO8_001431_t4_000204.jpg,cLDrSXhhPO8_001431,neutral,auto_model,,0,,,,,0,0,0,0,0,0,0,,,,,,,,,1
tiktok_playlist_nareski/iawKNAvM0VM_000138/iawKNAvM0VM_000138_t0_000084.jpg,iawKNAvM0VM_000138,neutral,auto_model,,1,,,,,0,0,0,0,0,0,0,,,,,,,,,0
tiktok_playlist_nareski/iawKNAvM0VM_000138/iawKNAvM0VM_000138_t1_000090.jpg,iawKNAvM0VM_000138,neutral,auto_model,,0,,,,,0,0,0,0,0,0,0,,,,,,,,,0
DOGS/dog_7279145/dog_7279145_t0_000015.jpg,dog_7279145,neutral,auto_model,,0,,,,,0,0,0,0,0,0,0,,,,,,,,,0
DOGS/dog_11110303/dog_11110303_t0_000000.jpg,dog_11110303,neutral,auto_model,,0,,,,,0,0,0,0,0,0,0,,,,,,,,,0
DOGS/pixabay_280600/pixabay_280600_t0_000028.jpg,pixabay_280600,sad,auto_model,,0,,,,,0,0,0,0,0,0,0,,,,,,,,,0
DOGS/dog_20006116/dog_20006116_t0_000120.jpg,dog_20006116,relaxed,auto_model,,0,,,,,0,0,0,0,0,0,0,,,,,,,,,0
DOGS/dog_9421548/dog_9421548_t0_000070.jpg,dog_9421548,relaxed,auto_model,,0,,,,,0,0,0,0,0,0,0,,,,,,,,,0
neutral/anxiousdog_7675140452315614495/anxiousdog_7675140452315614495_t1_000168.jpg,anxiousdog_7675140452315614495,neutral,auto_model,,0,,,,,0,0,0,0,0,0,0,,,,,,,,,0
DOGS/segment_long_16404188_17/segment_long_16404188_17_t0_000352.jpg,segment_long_16404188_17,relaxed,auto_model,,0,,,,,0,0,0,0,0,0,0,,,,,,,,,0
DOGS/segment_long_35174438_41/segment_long_35174438_41_t0_000414.jpg,segment_long_35174438_41,neutral,auto_model,,0,,,,,0,0,0,0,0,0,0,,,,,,,,,0
neutral/dogfacecloseup_6942946959799930117/dogfacecloseup_6942946959799930117_t1_000216.jpg,dogfacecloseup_6942946959799930117,sad,auto_model,,0,,,,,0,0,0,0,0,0,0,,,,,,,,,0
DOGS/dog_32208335/dog_32208335_t0_000020.jpg,dog_32208335,relaxed,auto_model,,0,,,,,0,0,0,0,0,0,0,,,,,,,,,0
DOGS/dog_5264413/dog_5264413_t0_000343.jpg,dog_5264413,relaxed,auto_model,,0,,,,,0,0,0,0,0,0,0,,,,,,,,,0
DOGS/dog_7802455/dog_7802455_t0_000056.jpg,dog_7802455,sad,auto_model,,0,,,,,0,0,0,0,0,0,0,,,,,,,,,0
DOGS/mixkit-101216__girl-coloring-with-dog-by-side/mixkit-101216__girl-coloring-with-dog-by-side_t0_000088.jpg,mixkit-101216__girl-coloring-with-dog-by-side,relaxed,auto_model,,0,,,,,0,0,0,0,0,0,0,,,,,,,,,0
DOGS/dog_37990747/dog_37990747_t0_000028.jpg,dog_37990747,relaxed,auto_model,,0,,,,,0,0,0,0,0,0,0,,,,,,,,,0
neutral/dogmood_7182577769883143429/dogmood_7182577769883143429_t0_000008.jpg,dogmood_7182577769883143429,relaxed,auto_model,,0,,,,,0,0,0,0,0,0,0,,,,,,,,,0
DOGS/dog_19828345/dog_19828345_t0_000132.jpg,dog_19828345,relaxed,auto_model,,0,,,,,0,0,0,0,0,0,0,,,,,,,,,0
DOGS/dog_7209829/dog_7209829_t0_000228.jpg,dog_7209829,relaxed,auto_model,,0,,,,,0,0,0,0,0,0,0,,,,,,,,,0
